State,County,Total_Population,Pop_Density,Land_Area,Total_Households,Low_Income(<50000),Average_Income(50k-100k),High_Income(100k+),White_only,Black_only,Native_American_only,Asian_only,Pacific_Islander_only,Other_Race_only,Mixed_Race,Non-Hispanic,Hispanic,Total_Deaths,Total_Cases,People_of_Color,POC%,H%,LI%,HI%,High_High-Income,High_Low-Income,Pop_density_size,Hispanic_Representation
Nevada,Elko,52252,1.890590343,27637.92812,17688,5371,6062,6255,45135,289,3362,593,119,2094,660,39585,12667,1493,194510,7117,13.6,24.24213427,30.4,35.4,Yes,No,Small,Hispanics Proportionatley Represented
Nevada,Esmeralda,981,0.170180123,5764.480505,454,275,132,47,931,11,7,0,0,31,1,795,186,0,312,50,5.1,18.96024465,60.6,10.4,No,Yes,Small,Hispanics Proportionatley Represented
Nevada,Eureka,1830,0.272317148,6720.105626,750,219,303,228,1725,1,96,0,0,8,0,1710,120,0,1638,105,5.7,6.557377049,29.2,30.4,Yes,No,Small,Hispanics Not Proportionatley Represented
Nevada,Humboldt,16904,1.089503777,15515.32024,6271,2218,2220,1833,14803,70,926,84,0,745,276,12383,4521,933,32056,2101,12.4,26.74514908,35.4,29.2,Yes,No,Small,Hispanics Proportionatley Represented
Nevada,Lander,5746,0.646900919,8882.349412,2087,625,497,965,5178,6,252,7,50,193,60,4248,1498,298,16836,568,9.9,26.07030978,29.9,46.2,Yes,No,Small,Hispanics Proportionatley Represented
Nevada,Lincoln,5174,0.302347798,17112.74246,2041,914,837,290,4614,192,12,62,0,251,43,4732,442,37,7634,560,10.8,8.542713568,44.8,14.2,No,No,Small,Hispanics Not Proportionatley Represented
Nevada,Lyon,53155,16.50392708,3220.748598,20528,9058,7315,4155,45271,537,1556,593,84,3099,2015,44312,8843,1470,87452,7884,14.8,16.63625247,44.1,20.2,No,No,Small,Hispanics Not Proportionatley Represented
Nevada,Mineral,4448,0.736472424,6039.60156,1938,1087,647,204,2975,111,1005,129,0,54,174,3911,537,73,4773,1473,33.1,12.07284173,56.1,10.5,No,Yes,Small,Hispanics Not Proportionatley Represented
Nevada,Nye,43705,1.493631593,29260.89687,18668,10002,6138,2528,36290,1053,651,728,166,3334,1483,37419,6286,2456,105126,7415,17,14.38279373,53.6,13.5,No,Yes,Small,Hispanics Not Proportionatley Represented
Nevada,Pershing,6611,0.680499086,9714.928549,1933,933,687,313,5369,292,269,92,30,315,244,5014,1597,2,5512,1242,18.8,24.15670852,48.3,16.2,No,No,Small,Hispanics Proportionatley Represented
Nevada,Storey,3941,9.276897802,424.8187362,1598,556,639,403,3519,32,75,38,0,14,263,3738,203,17,2782,422,10.7,5.150976909,34.8,25.2,Yes,No,Small,Hispanics Not Proportionatley Represented
Nevada,Washoe,450486,44.3180612,10164.83997,177632,72363,57622,47647,355208,10330,7048,23612,2802,31573,19913,341564,108922,30933,1913014,95278,21.2,24.17877581,40.7,26.8,Yes,No,Small,Hispanics Proportionatley Represented
Nevada,White Pine,9737,0.680829418,14301.67343,3529,1388,1388,753,8335,518,540,111,15,103,115,8215,1522,164,15147,1402,14.4,15.63109787,39.3,21.3,No,No,Small,Hispanics Not Proportionatley Represented
Nevada,Carson City,54467,233.9598403,232.8049119,22461,10752,7116,4593,43725,954,1366,1471,37,5405,1509,41536,12931,1480,87456,10742,19.7,23.74098078,47.9,20.4,No,No,Medium,Hispanics Proportionatley Represented
New Hampshire,Belknap,60640,93.76775898,646.7041621,24739,9278,8039,7422,58506,415,231,484,15,88,901,59650,990,983,45513,2134,3.5,1.632585752,37.5,30,Yes,No,Medium,Hispanics Not Proportionatley Represented
New Hampshire,Carroll,47840,31.89985606,1499.693288,21070,8524,7173,5373,46509,226,42,348,13,37,665,47162,678,233,29843,1331,2.8,1.41722408,40.5,25.5,Yes,No,Small,Hispanics Not Proportionatley Represented
New Hampshire,Cheshire,76263,67.05410449,1137.335299,30319,12185,10212,7922,72655,587,144,1054,9,211,1603,74909,1354,637,38069,3608,4.7,1.775435008,40.2,26.1,Yes,No,Medium,Hispanics Not Proportionatley Represented
New Hampshire,Coos,32038,11.09319696,2888.07637,13720,7361,4132,2227,30086,920,112,199,27,135,559,31100,938,178,13570,1952,6.1,2.927773269,53.7,16.2,No,Yes,Small,Hispanics Not Proportionatley Represented
New Hampshire,Grafton,89811,32.66186568,2749.72045,34752,13786,11092,9874,83035,1116,357,3336,50,205,1712,87722,2089,251,41430,6776,7.5,2.325995702,39.7,28.4,Yes,No,Small,Hispanics Not Proportionatley Represented
New Hampshire,Hillsborough,411087,291.4205996,1410.631234,159200,49885,48390,60925,368550,11530,488,16744,200,3299,10276,384244,26843,57949,1011636,42537,10.3,6.52976134,31.3,38.3,Yes,No,Medium,Hispanics Not Proportionatley Represented
New Hampshire,Merrimack,149452,99.54673214,1501.325024,57843,19512,19017,19314,140759,1957,253,3103,19,559,2802,146348,3104,5055,158970,8693,5.8,2.076921018,33.7,33.4,Yes,No,Medium,Hispanics Not Proportionatley Represented
New Hampshire,Rockingham,305129,272.6523359,1119.11383,120147,30001,35525,54621,289348,2295,175,5971,0,1714,5626,296416,8713,20970,504242,15781,5.2,2.85551357,25,45.5,Yes,No,Medium,Hispanics Not Proportionatley Represented
New Hampshire,Strafford,128237,216.8414937,591.3858913,48548,17207,16212,15129,119002,1111,67,4556,26,345,3130,125234,3003,3023,130362,9235,7.2,2.341757839,35.4,31.2,Yes,No,Medium,Hispanics Not Proportionatley Represented
New Hampshire,Sullivan,43125,49.81948586,865.6251516,17740,7235,6441,4064,41564,359,221,329,0,36,616,42481,644,302,15634,1561,3.6,1.493333333,40.8,22.9,No,No,Medium,Hispanics Not Proportionatley Represented
New Jersey,Atlantic,268539,300.3749468,894.0126427,99874,42529,28851,28494,178914,40319,969,21567,115,16567,10088,218410,50129,51514,912154,89625,33.4,18.66730717,42.6,28.5,Yes,No,Medium,Hispanics Proportionatley Represented
New Jersey,Bergen,929999,2482.440713,374.6309007,338249,90728,84447,163074,663672,55497,1695,150137,336,35708,22954,749470,180529,450127,5449055,266327,28.6,19.4117413,26.8,48.2,Yes,No,Large,Hispanics Proportionatley Represented
New Jersey,Burlington,446367,347.0071782,1286.333621,165496,45997,49998,69501,322158,74431,345,21620,255,10058,17500,411341,35026,100290,1622784,124209,27.8,7.846906245,27.8,42,Yes,No,Medium,Hispanics Not Proportionatley Represented
New Jersey,Camden,507367,1424.277505,356.22763,187158,72703,53340,61115,320830,97896,1172,29045,230,43095,15099,424310,83057,121462,2273603,186537,36.8,16.37020145,38.8,32.7,Yes,No,Large,Hispanics Not Proportionatley Represented
New Jersey,Cape May,93705,231.529055,404.7224225,39904,15443,12860,11601,85531,4358,26,910,29,1264,1587,86717,6988,18836,215919,8174,8.7,7.457446241,38.7,29.1,Yes,No,Medium,Hispanics Not Proportionatley Represented
New Jersey,Cumberland,153400,197.1996067,777.8920181,50608,24188,15573,10847,103099,29573,1136,2182,14,10815,6581,107146,46254,31118,773811,50301,32.8,30.15254237,47.8,21.4,No,No,Medium,Hispanics Proportionatley Represented
New Jersey,Essex,793555,3910.814122,202.9129934,282502,123975,69857,88670,334450,316192,1997,41500,240,79630,19546,613314,180241,467294,5213024,459105,57.9,22.71310747,43.9,31.4,Yes,No,Large,Hispanics Proportionatley Represented
New Jersey,Gloucester,290852,561.3020726,518.1737503,104587,30431,30544,43612,237686,29956,183,8949,89,5743,8246,273560,17292,46558,963005,53166,18.3,5.945291764,29.1,41.7,Yes,No,Medium,Hispanics Not Proportionatley Represented
New Jersey,Hudson,668631,8994.081834,74.34121819,255429,100961,67464,87004,368360,83215,2110,100564,600,91021,22761,379882,288749,330133,5092222,300271,44.9,43.18510509,39.5,34.1,Yes,No,Large,Hispanics Proportionatley Represented
New Jersey,Hunterdon,125051,181.619848,688.5315749,47180,9565,11184,26431,113719,3369,63,4934,41,1277,1648,117109,7942,24733,315801,11332,9.1,6.351008788,20.3,56,Yes,No,Medium,Hispanics Not Proportionatley Represented
New Jersey,Mercer,368762,1020.93296,361.2009941,129873,42211,34830,52832,234759,76176,491,39632,126,9700,7878,305391,63371,133727,2008925,134003,36.3,17.1847967,32.5,40.7,Yes,No,Large,Hispanics Not Proportionatley Represented
New Jersey,Middlesex,826698,1661.231226,497.6417412,284174,81155,80767,122252,487018,84342,1864,197711,306,34033,21424,655082,171616,301350,4646800,339680,41.1,20.75921316,28.6,43,Yes,No,Large,Hispanics Proportionatley Represented
New Jersey,Monmouth,623387,827.3612036,753.4641428,233874,63636,58322,111916,513711,43959,1000,33772,271,17875,12799,556859,66528,183053,2770462,109676,17.6,10.67202236,27.2,47.9,Yes,No,Medium,Hispanics Not Proportionatley Represented
New Jersey,Morris,494383,666.4277217,741.8403886,180896,37392,43389,100115,403998,16605,684,50403,109,12759,9825,429618,64765,179711,1947462,90385,18.3,13.10016728,20.7,55.3,Yes,No,Medium,Hispanics Not Proportionatley Represented
New Jersey,Ocean,591939,585.4255871,1011.125945,225270,84232,67808,73230,539689,18185,337,11407,275,12518,9528,537975,53964,220925,2992069,52250,8.8,9.116479908,37.4,32.5,Yes,No,Medium,Hispanics Not Proportionatley Represented
New Jersey,Passaic,504041,1683.73501,299.358864,163670,65442,43750,54478,313306,57437,1831,26351,171,89838,15107,297941,206100,267975,4592057,190735,37.8,40.88953081,40,33.3,Yes,No,Large,Hispanics Proportionatley Represented
New Jersey,Salem,63336,118.5893381,534.0783666,23908,9504,6871,7533,51120,8353,182,666,0,1083,1932,57861,5475,16896,222272,12216,19.3,8.644372869,39.8,31.5,Yes,No,Medium,Hispanics Not Proportionatley Represented
New Jersey,Somerset,330176,679.6468984,485.8052038,117012,24435,27890,64687,222500,31853,778,57302,23,10472,7248,282447,47729,122701,1364109,107676,32.6,14.45562367,20.9,55.3,Yes,No,Medium,Hispanics Not Proportionatley Represented
New Jersey,Sussex,142298,170.4770767,834.7045992,53361,12992,16669,23700,132221,3262,50,2943,27,1612,2183,131189,11109,42579,357135,10077,7.1,7.806856035,24.3,44.4,Yes,No,Medium,Hispanics Not Proportionatley Represented
New Jersey,Union,553066,3344.090903,165.3860544,188987,62948,52710,73329,310654,117079,1580,27959,85,80862,14847,381321,171745,296469,4397738,242412,43.8,31.05325585,33.3,38.8,Yes,No,Large,Hispanics Proportionatley Represented
New Jersey,Warren,106293,185.2469837,573.7907192,41350,13104,12314,15932,94352,4707,156,2849,15,2046,2168,96882,9411,36698,350385,11941,11.2,8.853828568,31.7,38.5,Yes,No,Medium,Hispanics Not Proportionatley Represented
New Mexico,Bernalillo,677692,362.6273428,1868.838667,265657,129130,76948,59579,501468,19260,32867,17534,493,77556,28514,340065,337627,35175,1743159,176224,26,49.82012478,48.6,22.4,No,No,Medium,Hispanics Proportionatley Represented
New Mexico,Catron,3539,0.317587742,11143.37718,1381,850,457,74,3504,0,2,6,0,16,11,2904,635,231,2109,35,1,17.94292173,61.5,5.4,No,Yes,Small,Hispanics Proportionatley Represented
New Mexico,Chaves,65459,6.704013674,9764.150728,23169,12977,6766,3426,55609,1111,1063,405,23,5502,1746,28662,36797,2504,269687,9850,15,56.21381323,56,14.8,No,Yes,Small,Hispanics Proportionatley Represented
New Mexico,Cibola,26978,3.692388209,7306.382339,8939,5441,2545,953,12624,305,11318,93,6,1856,776,16659,10319,4257,111417,14354,53.2,38.24968493,60.9,10.7,No,Yes,Small,Hispanics Proportionatley Represented
New Mexico,Colfax,12353,2.042539768,6047.862664,5678,3614,1393,671,10673,67,245,42,0,912,414,6248,6105,242,10301,1680,13.6,49.42119323,63.6,11.8,No,Yes,Small,Hispanics Proportionatley Represented
New Mexico,Curry,50199,22.19259676,2261.970537,18515,10090,5805,2620,33555,2717,555,815,128,10105,2324,29327,20872,1300,204998,16644,33.2,41.5785175,54.5,14.2,No,Yes,Small,Hispanics Proportionatley Represented
New Mexico,De Baca,2060,0.550997918,3738.671117,705,472,114,119,1536,33,0,6,0,334,151,1111,949,0,1457,524,25.4,46.06796117,67,16.9,No,Yes,Small,Hispanics Proportionatley Represented
New Mexico,Dona Ana,215338,35.13624331,6128.65747,77453,46080,19060,12313,189377,4087,2441,2276,61,13246,3850,68853,146485,11616,880001,25961,12.1,68.02561554,59.5,15.9,No,Yes,Small,Hispanics Proportionatley Represented
New Mexico,Eddy,57437,8.545694501,6721.162334,21264,8874,6956,5434,52273,891,869,225,0,2324,855,29638,27799,2557,181077,5164,9,48.39911555,41.7,25.6,Yes,No,Small,Hispanics Proportionatley Represented
New Mexico,Grant,28061,4.401772185,6374.932373,12003,7268,3333,1402,26268,197,610,79,6,342,559,13934,14127,448,29622,1793,6.4,50.34389366,60.6,11.7,No,Yes,Small,Hispanics Proportionatley Represented
New Mexico,Guadalupe,4382,0.89869939,4875.935209,1404,1074,217,113,3605,59,71,0,0,511,136,948,3434,136,9558,777,17.7,78.3660429,76.5,8,No,Yes,Small,Hispanics Proportionatley Represented
New Mexico,Harding,459,0.134186242,3420.618936,211,155,28,28,424,0,0,0,2,11,22,288,171,0,368,35,7.6,37.25490196,73.5,13.3,No,Yes,Small,Hispanics Proportionatley Represented
New Mexico,Hidalgo,4371,0.789877066,5533.772518,1753,1033,543,177,4197,27,28,0,0,59,60,1836,2535,258,18936,174,4,57.99588195,58.9,10.1,No,Yes,Small,Hispanics Proportionatley Represented
New Mexico,Lea,70126,9.922331563,7067.492106,22114,9250,7592,5272,62145,2707,628,155,27,3042,1422,29532,40594,3322,287968,7981,11.4,57.88723155,41.8,23.8,No,No,Small,Hispanics Proportionatley Represented
New Mexico,Lincoln,19482,2.505752217,7774.91081,7815,4300,2111,1404,18236,179,327,91,0,178,471,13120,6362,571,47830,1246,6.4,32.65578483,55,18,No,Yes,Small,Hispanics Proportionatley Represented
New Mexico,Los Alamos,18356,104.4435688,175.7504097,7567,1358,1901,4308,15686,36,201,996,0,567,870,15120,3236,0,8654,2670,14.5,17.6291131,17.9,56.9,Yes,No,Medium,Hispanics Not Proportionatley Represented
New Mexico,Luna,24264,5.084678641,4771.982993,9025,6304,2008,713,22208,336,250,168,9,877,416,8100,16164,1685,117138,2056,8.5,66.61721068,69.9,7.9,No,Yes,Small,Hispanics Proportionatley Represented
New Mexico,McKinley,72849,8.304677422,8772.044512,20295,13099,4595,2601,10948,488,55891,746,30,2676,2070,62415,10434,46709,924739,61901,85,14.32277725,64.5,12.8,No,Yes,Small,Hispanics Not Proportionatley Represented
New Mexico,Mora,4563,1.47193936,3099.991837,1535,1071,335,129,2684,1,3,0,0,1839,36,862,3701,0,2163,1879,41.2,81.10891957,69.8,8.4,No,Yes,Small,Hispanics Proportionatley Represented
New Mexico,Otero,65745,6.177957093,10641.86737,23391,13411,6910,3070,51539,2358,4385,941,152,4121,2249,40746,24999,2493,78147,14206,21.6,38.02418435,57.3,13.1,No,Yes,Small,Hispanics Proportionatley Represented
New Mexico,Quay,8373,1.810310694,4625.17292,3060,2268,408,384,7551,128,157,90,19,316,112,4592,3781,393,15418,822,9.8,45.15705243,74.1,12.5,No,Yes,Small,Hispanics Proportionatley Represented
New Mexico,Rio Arriba,39307,4.16734534,9432.143678,12398,0,0,12398,21382,237,6418,188,5,10172,905,11261,28046,2026,88990,17925,45.6,71.35115883,0,100,Yes,No,Small,Hispanics Proportionatley Represented
New Mexico,Roosevelt,19117,4.856307661,3936.529836,6993,4018,2081,894,14215,522,104,110,0,3277,889,11176,7941,875,65122,4902,25.6,41.5389444,57.5,12.8,No,Yes,Small,Hispanics Proportionatley Represented
New Mexico,Sandoval,140769,23.57610974,5970.832403,50340,20946,17453,11941,100391,3098,17653,1943,243,11885,5556,86731,54038,9129,368644,40378,28.7,38.3877132,41.6,23.7,No,No,Small,Hispanics Proportionatley Represented
New Mexico,San Juan,127455,14.35454564,8879.068914,43134,21343,13535,8256,66357,816,50524,988,75,5319,3376,101836,25619,39847,722130,61098,47.9,20.1004276,49.5,19.1,No,No,Small,Hispanics Proportionatley Represented
New Mexico,San Miguel,28034,3.689399594,7598.526342,11292,7747,2472,1073,15503,376,370,375,59,10315,1036,6277,21757,32,25561,12531,44.7,77.60933153,68.6,9.5,No,Yes,Small,Hispanics Proportionatley Represented
New Mexico,Santa Fe,148917,48.43696864,3074.449211,61972,26246,18987,16739,124370,1496,4736,1885,175,12132,4123,72513,76404,1949,286433,24547,16.5,51.30643244,42.4,27,Yes,No,Medium,Hispanics Proportionatley Represented
New Mexico,Sierra,11135,1.654785147,6728.970234,5377,3699,1165,513,10005,65,376,70,0,310,309,7766,3369,252,16679,1130,10.1,30.25594971,68.8,9.5,No,Yes,Small,Hispanics Proportionatley Represented
New Mexico,Socorro,17000,1.589334409,10696.30149,4550,3061,900,589,13312,63,1915,507,0,527,676,8555,8445,1982,37292,3688,21.7,49.67647059,67.3,12.9,No,Yes,Small,Hispanics Proportionatley Represented
New Mexico,Taos,32888,9.278944459,3544.368667,12127,7743,2700,1684,28029,152,2375,77,1,1648,606,14150,18738,922,43560,4859,14.8,56.97518852,63.8,13.9,No,Yes,Small,Hispanics Proportionatley Represented
New Mexico,Torrance,15595,2.896767141,5383.587717,5664,3419,1680,565,14278,273,166,57,0,307,514,8916,6679,236,20492,1317,8.4,42.82782943,60.4,10,No,Yes,Small,Hispanics Proportionatley Represented
New Mexico,Union,4175,0.678218913,6155.829515,1381,849,346,186,3543,82,92,2,0,298,158,2429,1746,309,7525,632,15.1,41.82035928,61.5,13.5,No,Yes,Small,Hispanics Proportionatley Represented
New Mexico,Valencia,75956,44.24394426,1716.754717,27489,15245,8056,4188,61391,839,3256,643,0,7531,2296,30113,45843,1367,164524,14565,19.2,60.35467902,55.5,15.2,No,Yes,Small,Hispanics Proportionatley Represented
New York,Albany,307426,365.3297946,841.5026766,126008,49659,37555,38794,232402,38407,516,19928,133,4527,11513,289501,17925,26529,696619,75024,24.4,5.830671446,39.4,30.8,Yes,No,Medium,Hispanics Not Proportionatley Represented
New York,Allegany,47025,28.38453025,1656.712286,18009,9682,5764,2563,44860,652,133,525,12,276,567,46281,744,2313,51876,2165,4.6,1.582137161,53.8,14.2,No,Yes,Small,Hispanics Not Proportionatley Represented
New York,Bronx,1437872,21241.00902,67.69320603,499728,299730,124351,75647,306423,490823,9596,52388,1128,525040,52474,634236,803636,1135123,12403208,1131449,78.7,55.89064952,60,15.1,No,Yes,Large,Hispanics Proportionatley Represented
New York,Broome,194402,171.1939253,1135.565994,78594,38769,24061,15764,167041,11177,392,8238,89,1791,5674,186428,7974,18148,435069,27361,14.1,4.101809652,49.3,20.1,No,No,Medium,Hispanics Not Proportionatley Represented
New York,Cattaraugus,77686,36.89986998,2105.319072,31433,16477,9919,5037,71439,1247,2380,648,0,419,1553,76081,1605,2218,75275,6247,8,2.06600932,52.4,16,No,Yes,Small,Hispanics Not Proportionatley Represented
New York,Cayuga,77868,69.9627557,1112.99218,31251,13985,10294,6972,71522,3361,235,399,0,552,1799,75636,2232,703,63390,6346,8.1,2.866389274,44.8,22.3,No,No,Medium,Hispanics Not Proportionatley Represented
New York,Chautauqua,129656,75.98608713,1706.312365,52572,28650,15838,8084,119857,3326,425,694,68,2586,2700,120071,9585,918,120208,9799,7.6,7.392638983,54.5,15.4,No,Yes,Medium,Hispanics Not Proportionatley Represented
New York,Chemung,85740,130.7933124,655.5381036,34373,16171,11052,7150,75443,5262,294,1333,10,556,2842,83145,2595,2073,180009,10297,12,3.026592022,47,20.8,No,No,Medium,Hispanics Not Proportionatley Represented
New York,Chenango,48348,33.61947721,1438.094938,20616,10179,6940,3497,46395,472,166,206,10,233,866,47310,1038,1326,63463,1953,4,2.146934723,49.4,17,No,No,Small,Hispanics Not Proportionatley Represented
New York,Clinton,80794,48.3768759,1670.095443,31395,14095,10545,6755,73391,3475,208,1183,26,1474,1037,78484,2310,1077,43152,7403,9.2,2.859123202,44.9,21.5,No,No,Medium,Hispanics Not Proportionatley Represented
New York,Columbia,60919,59.64324021,1021.389847,25243,10139,8327,6777,54318,2688,33,1127,0,1011,1742,58092,2827,10649,135565,6601,10.8,4.640588322,40.2,26.8,Yes,No,Medium,Hispanics Not Proportionatley Represented
New York,Cortland,48123,59.95174489,802.6955694,17685,8111,5903,3671,45625,712,111,387,9,227,1052,46845,1278,287,62034,2498,5.2,2.655694782,45.9,20.8,No,No,Medium,Hispanics Not Proportionatley Represented
New York,Delaware,45502,19.5991466,2321.631698,19030,9743,6095,3192,43108,839,70,363,8,393,721,43760,1742,979,34631,2394,5.3,3.828403147,51.2,16.8,No,Yes,Small,Hispanics Not Proportionatley Represented
New York,Dutchess,293894,229.5203282,1280.470459,107347,34756,31372,41219,230158,30830,1061,10664,117,11711,9353,258924,34970,35701,1173058,63736,21.7,11.89884788,32.4,38.4,Yes,No,Medium,Hispanics Not Proportionatley Represented
New York,Erie,919866,548.1561576,1678.109399,387847,175361,116042,96444,716987,123475,4558,31800,309,20247,22490,870453,49413,137881,2553309,202879,22.1,5.371760669,45.2,24.9,No,No,Medium,Hispanics Not Proportionatley Represented
New York,Essex,37751,13.07460486,2887.353033,15425,6703,5379,3343,35186,1185,78,134,8,460,700,36618,1133,1369,28017,2565,6.8,3.001245,43.5,21.7,No,No,Small,Hispanics Not Proportionatley Represented
New York,Franklin,50692,19.33265014,2622.092658,19088,9329,6264,3495,41778,2965,3618,255,94,1099,883,48933,1759,297,18407,8914,17.6,3.469975539,48.9,18.3,No,No,Small,Hispanics Not Proportionatley Represented
New York,Fulton,53743,67.40087506,797.363535,22439,11158,7404,3877,50849,1085,192,382,15,468,752,52162,1581,5748,70901,2894,5.4,2.941778464,49.7,17.3,No,No,Medium,Hispanics Not Proportionatley Represented
New York,Genesee,58112,73.25289994,793.3064773,23681,9970,8385,5326,53404,1304,510,477,0,997,1420,56263,1849,1413,87041,4708,8.1,3.181786894,42.1,22.5,No,No,Medium,Hispanics Not Proportionatley Represented
